uniprot	cluster	region_1	region_2	mean_pae_1_1	mean_pae_1_2	mean_pae_2_2
P21333	212	2142-2235	2236-2325	6.283	21.228	8.942
P21333	058	2142-2235	2236-2325	7.482	19.206	2.336
P21333	036	2142-2235	2236-2325	7.141	19.12	6.867
Q9Y6K1	023	476-626	634-912	19.924	28.691	20.887
Q9Y6K1	003	476-626	634-912	16.528	28.232	21.406
Q9Y6K1	022	476-626	634-912	19.917	28.878	21.838
Q9Y6K1	U100-005	476-626	634-912	3.986	7.567	3.569
Q9Y6K1	U10-002	476-626	634-912	6.185	19.479	14.884
Q9Y6K1	029	476-626	634-912	20.683	27.884	19.472
Q9Y6K1	019	476-626	634-912	19.261	29.058	22.847
Q9Y6K1	028	476-626	634-912	21.196	27.252	19.221
Q9Y6K1	021	476-626	634-912	20.198	26.345	16.215
Q9Y6K1	020	476-626	634-912	19.48	28.148	20.987
Q9Y6K1	040	476-626	634-912	21.616	28.518	20.263
Q9Y6K1	001	476-626	634-912	20.306	26.837	20.282
Q9Y6K1	U10-003	476-626	634-912	12.121	25.385	18.836
Q9Y6K1	U100-002	476-626	634-912	3.766	7.316	5.268
Q9Y6K1	010	476-626	634-912	20.015	24.899	19.305
Q9Y6K1	U100-004	476-626	634-912	4.449	9.985	4.938
Q9Y6K1	U100-009	476-626	634-912	3.801	7.338	4.066
Q9Y6K1	U100-003	476-626	634-912	4.026	7.963	4.769
Q9Y6K1	042	476-626	634-912	21.492	29.007	18.912
Q9Y6K1	041	476-626	634-912	18.026	27.232	19.631
Q9Y6K1	035	476-626	634-912	20.592	27.12	21.201
Q9Y6K1	012	476-626	634-912	20.458	28.768	22.243
Q9Y6K1	032	476-626	634-912	19.34	28.235	20.949
Q9Y6K1	000	476-626	634-912	19.646	27.85	20.705
Q9Y6K1	U10-001	476-626	634-912	9.563	19.411	17.188
Q9Y6K1	U10-007	476-626	634-912	14.153	24.887	18.025
Q9Y6K1	014	476-626	634-912	21.213	28.069	18.752
Q9Y6K1	016	476-626	634-912	20.508	29.492	24.02
Q9Y6K1	005	476-626	634-912	18.452	27.302	20.815
Q9Y6K1	002	476-626	634-912	19.865	27.747	20.613
Q9Y6K1	043	476-626	634-912	19.964	27.926	19.835
Q9Y6K1	006	476-626	634-912	21.239	27.563	18.897
Q9Y6K1	U10-005	476-626	634-912	17.233	27.024	16.11
Q9Y6K1	026	476-626	634-912	17.106	28.492	20.366
Q9Y6K1	U100-007	476-626	634-912	4.03	8.407	5.305
Q9Y6K1	U10-009	476-626	634-912	7.953	20.395	11.599
Q9Y6K1	037	476-626	634-912	20.239	28.471	23.982
Q9Y6K1	U100-008	476-626	634-912	4.032	7.76	5.069
Q9Y6K1	004	476-626	634-912	17.596	22.503	17.018
Q9Y6K1	008	476-626	634-912	17.438	27.436	22.565
Q9Y6K1	030	476-626	634-912	20.405	27.957	20.746
Q9Y6K1	025	476-626	634-912	20.793	28.436	20.593
Q9Y6K1	017	476-626	634-912	21.264	28.448	19.378
Q9Y6K1	U10-000	476-626	634-912	15.037	25.094	17.045
Q9Y6K1	015	476-626	634-912	19.823	28.452	21.668
Q9Y6K1	031	476-626	634-912	18.395	27.242	20.465
Q9Y6K1	U100-001	476-626	634-912	3.691	6.882	4.215
Q9Y6K1	038	476-626	634-912	22.033	29.529	22.922
Q9Y6K1	011	476-626	634-912	20.641	28.066	20.951
Q9Y6K1	013	476-626	634-912	18.092	29.181	20.996
Q9Y6K1	007	476-626	634-912	20.267	26.636	18.572
Q9Y6K1	U10-008	476-626	634-912	14.895	22.732	15.752
Q9Y6K1	U100-006	476-626	634-912	7.179	20.993	5.1
Q9Y6K1	U10-004	476-626	634-912	17.179	26.398	19.531
Q9Y6K1	034	476-626	634-912	18.425	27.121	20.122
Q9Y6K1	024	476-626	634-912	19.322	27.34	20.238
Q9Y6K1	039	476-626	634-912	19.098	28.099	20.66
Q9Y6K1	018	476-626	634-912	19.139	28.702	22.014
Q9Y6K1	036	476-626	634-912	18.575	26.399	19.177
Q9Y6K1	009	476-626	634-912	19.558	29.261	23.808
Q9Y6K1	027	476-626	634-912	20.927	28.935	20.48
Q9Y6K1	033	476-626	634-912	20.758	29.283	22.773
Q9Y6K1	U100-000	476-626	634-912	4.239	7.966	3.609
Q9Y6K1	U10-006	476-626	634-912	17.17	25.809	15.79
P26358	008	647-714	1140-1602	21.281	31.377	26.252
P26358	U100-000	647-714	1140-1602	14.289	27.048	5.324
P26358	005	647-714	1140-1602	19.156	31.329	27.405
P26358	U100-003	647-714	1140-1602	13.344	27.42	5.514
P26358	004	647-714	1140-1602	19.819	31.589	26.614
P26358	U10-005	647-714	1140-1602	21.506	30.807	16.717
P26358	U100-001	647-714	1140-1602	15.142	26.325	5.11
P26358	U100-009	647-714	1140-1602	14.398	25.981	5.151
P26358	U10-000	647-714	1140-1602	20.33	30.274	19.049
P26358	U10-001	647-714	1140-1602	17.825	30.258	17.406
P26358	U10-002	647-714	1140-1602	21.052	29.581	13.77
P26358	006	647-714	1140-1602	19.672	31.287	26.167
P26358	U100-002	647-714	1140-1602	15.257	26.517	4.67
P26358	U10-004	647-714	1140-1602	18.45	28.687	17.52
P26358	007	647-714	1140-1602	20.047	31.28	27.446
P26358	U100-004	647-714	1140-1602	15.055	23.755	4.761
P26358	U10-007	647-714	1140-1602	19.598	29.499	17.702
P26358	U100-005	647-714	1140-1602	13.113	26.973	4.681
P26358	U100-007	647-714	1140-1602	13.75	26.783	5.015
P26358	001	647-714	1140-1602	19.88	31.603	27.168
P26358	U100-008	647-714	1140-1602	18.851	27.488	5.251
P26358	000	647-714	1140-1602	21.925	31.424	27.193
P26358	003	647-714	1140-1602	23.048	31.508	26.473
P26358	U100-006	647-714	1140-1602	13.502	27.64	5.3
P26358	U10-008	647-714	1140-1602	22.205	29.768	13.569
P26358	U10-009	647-714	1140-1602	18.324	29.773	17.758
P26358	U10-003	647-714	1140-1602	20.859	29.492	18.748
P26358	009	647-714	1140-1602	17.009	31.043	25.009
P26358	002	647-714	1140-1602	18.188	31.466	26.265
P26358	U10-006	647-714	1140-1602	18.736	29.082	19.311
P29350	004	1-105	244-515	22.833	31.104	26.832
P29350	041	1-105	244-515	23.807	31.323	24.334
P29350	016	1-105	244-515	25.182	31.216	25.888
P29350	045	1-105	244-515	24.72	30.353	20.478
P29350	U100-004	1-105	244-515	18.257	24.055	6.731
P29350	007	1-105	244-515	23.019	30.744	22.82
P29350	032	1-105	244-515	24.506	30.815	22.668
P29350	010	1-105	244-515	23.214	30.702	23.606
P29350	U10-002	1-105	244-515	22.11	26.195	11.675
P29350	U100-002	1-105	244-515	19.223	23.914	6.331
P29350	U100-009	1-105	244-515	19.342	24.433	6.888
P29350	019	1-105	244-515	24.669	31.321	26.48
P29350	015	1-105	244-515	25.765	31.051	25.798
P29350	002	1-105	244-515	23.819	31.051	27.138
P29350	034	1-105	244-515	24.806	31.255	26.167
P29350	U10-008	1-105	244-515	22.299	26.91	12.299
P29350	009	1-105	244-515	24.041	31.264	25.519
P29350	021	1-105	244-515	25.405	31.321	23.899
P29350	U10-005	1-105	244-515	20.618	25.75	14.491
P29350	U100-000	1-105	244-515	17.208	23.176	6.719
P29350	014	1-105	244-515	23.85	31.11	26.731
P29350	030	1-105	244-515	25.59	31.393	23.553
P29350	U100-003	1-105	244-515	19.378	24.616	6.436
P29350	008	1-105	244-515	22.407	30.662	25.082
P29350	025	1-105	244-515	25.277	30.878	25.142
P29350	U10-009	1-105	244-515	24.568	29.686	17.392
P29350	044	1-105	244-515	23.882	31.18	23.832
P29350	000	1-105	244-515	23.033	26.309	12.191
P29350	011	1-105	244-515	24.025	30.62	23.712
P29350	U10-004	1-105	244-515	22.744	26.914	11.97
P29350	029	1-105	244-515	24.844	31.534	25.43
P29350	018	1-105	244-515	25.598	31.24	23.167
P29350	036	1-105	244-515	24.502	31.558	26.33
P29350	U10-007	1-105	244-515	22.134	27.934	15.108
P29350	003	1-105	244-515	24.815	31.214	24.308
P29350	U10-000	1-105	244-515	20.987	25.691	11.738
P29350	001	1-105	244-515	23.155	31.096	22.058
P29350	035	1-105	244-515	24.359	31.493	25.93
P29350	040	1-105	244-515	23.636	31.338	26.11
P29350	012	1-105	244-515	23.127	30.986	21.007
P29350	027	1-105	244-515	24.957	31.253	24.428
P29350	013	1-105	244-515	24.524	31.234	27.279
P29350	U100-008	1-105	244-515	19.866	24.249	6.78
P29350	U100-006	1-105	244-515	20.209	24.912	6.796
P29350	U10-006	1-105	244-515	23.335	26.909	11.471
P29350	038	1-105	244-515	24.701	31.294	24.163
P29350	006	1-105	244-515	22.787	31.09	25.251
P29350	024	1-105	244-515	24.775	30.575	22.981
P29350	039	1-105	244-515	24.427	31.529	26.214
P29350	042	1-105	244-515	25.626	31.328	23.432
P29350	031	1-105	244-515	25.142	31.499	25.643
P29350	037	1-105	244-515	23.735	31.359	25.536
P29350	033	1-105	244-515	25.575	31.37	24.472
P29350	017	1-105	244-515	24.785	30.974	22.814
P29350	U100-005	1-105	244-515	17.058	23.537	6.683
P29350	022	1-105	244-515	24.745	30.853	25.938
P29350	U10-003	1-105	244-515	22.796	26.867	11.424
P29350	U10-001	1-105	244-515	22.921	27.513	12.139
P29350	023	1-105	244-515	24.348	31.343	25.644
P29350	U100-001	1-105	244-515	19.998	24.962	6.654
P29350	026	1-105	244-515	23.741	31.22	23.667
P29350	020	1-105	244-515	25.356	31.334	23.642
P29350	043	1-105	244-515	24.589	31.248	24.68
P29350	028	1-105	244-515	24.526	31.274	25.779
P29350	U100-007	1-105	244-515	17.766	24.196	6.474
P29350	005	1-105	244-515	23.169	30.967	21.722
P35520	230	414-551	40-413	20.748	29.514	17.643
P35520	128	414-551	40-413	9.581	25.97	12.392
P35520	U10-001	414-551	40-413	4.187	19.799	9.176
P35520	250	414-551	40-413	13.569	26.985	16.312
P35520	027	414-551	40-413	12.117	22.875	17.151
P35520	096	414-551	40-413	16.509	27.945	15.216
P35520	121	414-551	40-413	16.013	28.315	18.059
P35520	016	414-551	40-413	19.538	29.215	20.99
P35520	U10-000	414-551	40-413	7.81	27.127	9.565
P35520	254	414-551	40-413	18.075	29.367	17.039
P35520	092	414-551	40-413	9.066	27.373	15.513
P35520	227	414-551	40-413	15.337	28.408	14.901
P35520	093	414-551	40-413	5.64	21.632	12.474
P35520	135	414-551	40-413	14.663	27.197	16.127
P35520	127	414-551	40-413	8.337	24.798	13.804
P35520	253	414-551	40-413	13.162	25.545	18.384
P35520	203	414-551	40-413	18.931	30.081	16.545
P35520	130	414-551	40-413	13.648	25.19	14.404
P35520	141	414-551	40-413	13.358	25.801	17.796
P35520	110	414-551	40-413	12.102	25.419	17.379
P35520	115	414-551	40-413	14.913	25.82	16.313
P35520	246	414-551	40-413	8.855	25.809	16.596
P35520	037	414-551	40-413	5.254	21.132	11.068
P35520	187	414-551	40-413	12.204	26.023	18.521
P35520	066	414-551	40-413	8.187	27.474	10.349
P35520	113	414-551	40-413	12.412	29.167	19.234
P35520	116	414-551	40-413	7.043	15.617	11.064
P35520	222	414-551	40-413	7.285	28.091	14.824
P35520	075	414-551	40-413	4.792	19.466	8.528
P35520	166	414-551	40-413	13.428	26.651	16.366
P35520	081	414-551	40-413	17.34	27.723	21.146
P35520	226	414-551	40-413	11.767	28.022	15.586
P35520	133	414-551	40-413	7.719	26.699	10.791
P35520	094	414-551	40-413	8.533	26.504	17.308
P35520	144	414-551	40-413	5.897	23.009	16.497
P35520	206	414-551	40-413	12.849	25.469	16.209
P35520	058	414-551	40-413	14.169	25.751	19.179
P35520	072	414-551	40-413	5.015	24.811	13.694
P35520	220	414-551	40-413	4.545	25.049	12.49
P35520	186	414-551	40-413	6.347	26.347	15.502
P35520	193	414-551	40-413	13.196	27.17	17.366
P35520	067	414-551	40-413	10.897	28.326	16.656
P35520	145	414-551	40-413	12.925	25.859	14.979
P35520	059	414-551	40-413	15.333	27.2	19.41
P35520	241	414-551	40-413	16.127	28.167	20.117
P35520	095	414-551	40-413	9.787	27.038	22.321
P35520	U10-003	414-551	40-413	3.915	17.008	8.425
P35520	U100-002	414-551	40-413	4.472	15.698	4.522
P35520	053	414-551	40-413	7.9	25.367	15.043
P35520	258	414-551	40-413	11.424	28.332	19.157
P35520	199	414-551	40-413	15.78	28.013	17.98
P35520	149	414-551	40-413	6.763	22.515	13.092
P35520	083	414-551	40-413	12.966	26.772	17.931
P35520	060	414-551	40-413	8.436	24.976	12.526
P35520	189	414-551	40-413	14.461	27.376	15.517
P35520	040	414-551	40-413	5.775	16.772	10.742
P35520	239	414-551	40-413	6.607	25.781	14.44
P35520	022	414-551	40-413	18.936	29.838	18.194
P35520	014	414-551	40-413	6.626	25.978	17.143
P35520	131	414-551	40-413	14.015	25.514	12.438
P35520	090	414-551	40-413	10.936	25.243	17.673
P35520	137	414-551	40-413	10.643	22.806	12.635
P35520	013	414-551	40-413	11.803	27.703	21.319
P35520	U100-004	414-551	40-413	3.016	12.616	4.112
P35520	213	414-551	40-413	19.329	28.683	15.492
P35520	228	414-551	40-413	20.227	29.554	18.845
P35520	183	414-551	40-413	8.216	26.208	16.127
P35520	101	414-551	40-413	11.871	25.254	15.332
P35520	201	414-551	40-413	15.652	27.018	15.498
P35520	214	414-551	40-413	6.287	29.367	15.42
P35520	174	414-551	40-413	7.219	26.185	14.619
P35520	197	414-551	40-413	18.083	30.107	19.943
P35520	047	414-551	40-413	10.121	28.467	9.901
P35520	050	414-551	40-413	4.065	21.79	15.606
P35520	260	414-551	40-413	14.386	29.591	20.73
P35520	164	414-551	40-413	8.306	24.676	10.421
P35520	208	414-551	40-413	14.262	28.621	17.744
P35520	194	414-551	40-413	7.673	26.348	11.63
P35520	155	414-551	40-413	16.133	29.023	20.01
P35520	169	414-551	40-413	7.243	22.063	14.492
P35520	U100-006	414-551	40-413	3.188	14.586	4.57
P35520	172	414-551	40-413	7.878	20.789	17.414
P35520	010	414-551	40-413	17.343	28.941	20.106
P35520	046	414-551	40-413	3.892	20.52	8.82
P35520	U100-001	414-551	40-413	3.175	13.903	4.379
P35520	U100-008	414-551	40-413	2.987	13.358	4.319
P35520	001	414-551	40-413	12.233	25.738	21.491
P35520	098	414-551	40-413	16.117	27.205	19.857
P35520	U100-003	414-551	40-413	3.349	13.88	4.391
P35520	159	414-551	40-413	13.898	26.597	16.354
P35520	224	414-551	40-413	10.484	26.086	16.618
P35520	118	414-551	40-413	8.241	27.045	12.279
P35520	162	414-551	40-413	7.432	24.228	11.628
P35520	089	414-551	40-413	10.487	25.797	17.447
P35520	064	414-551	40-413	3.815	23.171	15.846
P35520	207	414-551	40-413	14.047	27.073	14.56
P35520	056	414-551	40-413	12.861	29.344	20.918
P35520	088	414-551	40-413	8.007	18.992	14.976
P35520	044	414-551	40-413	5.573	24.273	16.981
P35520	151	414-551	40-413	6.607	27.187	12.646
P35520	150	414-551	40-413	9.602	23.446	14.136
P35520	134	414-551	40-413	9.011	27.555	9.774
P35520	225	414-551	40-413	20.095	30.061	14.358
P35520	061	414-551	40-413	9.028	26.499	12.014
P35520	079	414-551	40-413	11.648	23.419	16.521
P35520	034	414-551	40-413	4.495	23.711	12.938
P35520	251	414-551	40-413	11.556	24.654	17.449
P35520	217	414-551	40-413	9.71	28.16	21.709
P35520	139	414-551	40-413	10.392	26.662	14.063
P35520	U10-006	414-551	40-413	3.685	20.965	9.147
P35520	073	414-551	40-413	14.021	24.771	13.078
P35520	126	414-551	40-413	16.82	28.332	20.619
P35520	070	414-551	40-413	4.176	24.55	18.139
P35520	257	414-551	40-413	14.795	28.532	19.864
P35520	132	414-551	40-413	9.911	23.738	12.486
P35520	152	414-551	40-413	7.776	23.353	13.025
P35520	077	414-551	40-413	8.964	27.649	14.089
P35520	184	414-551	40-413	14.262	24.559	13.156
P35520	255	414-551	40-413	13.691	24.088	14.082
P35520	165	414-551	40-413	7.219	23.936	9.36
P35520	003	414-551	40-413	15.923	30.63	19.431
P35520	140	414-551	40-413	15.637	28.714	20.411
P35520	147	414-551	40-413	7.709	23.847	12.122
P35520	177	414-551	40-413	13.686	26.649	15.375
P35520	018	414-551	40-413	18.266	28.579	23.463
P35520	234	414-551	40-413	15.537	29.404	17.101
P35520	146	414-551	40-413	13.936	27.614	15.34
P35520	119	414-551	40-413	10.367	25.757	10.315
P35520	192	414-551	40-413	8.734	23.638	16.375
P35520	023	414-551	40-413	3.965	25.632	15.451
P35520	012	414-551	40-413	14.339	28.497	20.544
P35520	063	414-551	40-413	18.913	28.363	21.265
P35520	180	414-551	40-413	12.3	23.16	13.294
P35520	122	414-551	40-413	12.401	26.212	15.177
P35520	057	414-551	40-413	11.909	29.231	20.598
P35520	048	414-551	40-413	11.362	24.907	15.259
P35520	085	414-551	40-413	15.304	26.635	13.457
P35520	011	414-551	40-413	3.868	22.439	13.095
P35520	237	414-551	40-413	13.356	27.38	19.806
P35520	069	414-551	40-413	7.848	15.833	10.268
P35520	202	414-551	40-413	18.208	29.129	17.412
P35520	U100-009	414-551	40-413	3.146	12.51	4.097
P35520	005	414-551	40-413	13.332	29.605	21.284
P35520	223	414-551	40-413	13.403	28.761	17.211
P35520	120	414-551	40-413	12.759	26.395	20.905
P35520	009	414-551	40-413	17.533	27.553	19.94
P35520	036	414-551	40-413	4.409	16.037	13.063
P35520	006	414-551	40-413	17.703	27.619	17.221
P35520	259	414-551	40-413	13.795	28.298	12.961
P35520	071	414-551	40-413	6.486	21.371	13.32
P35520	210	414-551	40-413	15.785	28.224	18.685
P35520	211	414-551	40-413	14.93	27.987	15.598
P35520	191	414-551	40-413	13.172	26.444	17.788
P35520	252	414-551	40-413	15.777	29.196	15.861
P35520	168	414-551	40-413	7.893	23.697	12.506
P35520	143	414-551	40-413	15.484	29.138	20.003
P35520	171	414-551	40-413	20.087	29.985	18.118
P35520	017	414-551	40-413	15.921	27.226	19.002
P35520	185	414-551	40-413	10.262	26.482	16.396
P35520	102	414-551	40-413	7.184	24.109	15.719
P35520	112	414-551	40-413	10.246	26.245	13.464
P35520	U100-007	414-551	40-413	3.135	14.77	4.719
P35520	004	414-551	40-413	13.931	24.685	16.237
P35520	054	414-551	40-413	5.973	25.981	13.846
P35520	028	414-551	40-413	16.139	28.676	21.728
P35520	052	414-551	40-413	6.737	23.36	16.771
P35520	024	414-551	40-413	12.437	26.745	16.656
P35520	029	414-551	40-413	9.012	26.979	17.351
P35520	182	414-551	40-413	12.709	29.097	16.578
P35520	076	414-551	40-413	7.51	24.654	11.738
P35520	175	414-551	40-413	12.939	24.811	15.836
P35520	209	414-551	40-413	13.16	28.252	16.174
P35520	195	414-551	40-413	14.391	25.987	16.418
P35520	020	414-551	40-413	16.802	26.923	20.87
P35520	229	414-551	40-413	14.14	29.122	15.446
P35520	039	414-551	40-413	4.301	24.551	15.265
P35520	045	414-551	40-413	9.486	26.581	16.279
P35520	097	414-551	40-413	8.638	29.008	12.21
P35520	142	414-551	40-413	16.406	27.599	11.193
P35520	007	414-551	40-413	11.315	28.871	18.506
P35520	032	414-551	40-413	4.461	23.938	16.801
P35520	124	414-551	40-413	7.145	22.348	16.576
P35520	196	414-551	40-413	16.123	26.597	15.418
P35520	117	414-551	40-413	7.526	21.808	11.31
P35520	231	414-551	40-413	18.118	29.051	14.162
P35520	000	414-551	40-413	3.163	15.846	5.396
P35520	074	414-551	40-413	8.835	28.185	11.23
P35520	104	414-551	40-413	8.446	22.754	14.495
P35520	153	414-551	40-413	15.572	27.412	14.146
P35520	198	414-551	40-413	11.859	27.507	16.639
P35520	233	414-551	40-413	12.578	27.051	14.087
P35520	021	414-551	40-413	5.749	23.119	16.738
P35520	129	414-551	40-413	8.552	20.647	8.621
P35520	148	414-551	40-413	7.876	26.504	19.712
P35520	108	414-551	40-413	14.138	25.941	15.995
P35520	008	414-551	40-413	16.559	27.661	16.96
P35520	078	414-551	40-413	12.184	25.446	17.622
P35520	136	414-551	40-413	14.402	29.109	20.127
P35520	100	414-551	40-413	15.679	26.781	15.709
P35520	062	414-551	40-413	14.962	26.526	15.807
P35520	178	414-551	40-413	11.187	26.009	12.534
P35520	068	414-551	40-413	10.229	25.249	16.737
P35520	035	414-551	40-413	19.797	26.948	20.007
P35520	261	414-551	40-413	14.956	27.048	21.344
P35520	002	414-551	40-413	18.742	29.589	19.822
P35520	221	414-551	40-413	19.292	29.586	16.657
P35520	U10-004	414-551	40-413	4.003	16.761	7.811
P35520	082	414-551	40-413	18.875	30.198	20.733
P35520	065	414-551	40-413	4.873	21.477	13.217
P35520	123	414-551	40-413	10.38	20.805	14.028
P35520	084	414-551	40-413	9.51	26.177	13.819
P35520	161	414-551	40-413	5.432	21.91	12.558
P35520	091	414-551	40-413	8.021	28.321	9.365
P35520	114	414-551	40-413	12.19	25.445	12.705
P35520	019	414-551	40-413	5.968	25.289	19.469
P35520	179	414-551	40-413	11.72	23.814	15.968
P35520	030	414-551	40-413	4.889	24.549	17.528
P35520	238	414-551	40-413	13.121	27.93	14.561
P35520	158	414-551	40-413	8.536	21.964	13.135
P35520	163	414-551	40-413	16.571	27.374	14.462
P35520	244	414-551	40-413	13.092	27.927	19.639
P35520	190	414-551	40-413	17.358	29.727	16.726
P35520	248	414-551	40-413	12.646	25.377	15.735
P35520	212	414-551	40-413	5.047	26.621	13.464
P35520	245	414-551	40-413	10.77	24.433	16.127
P35520	188	414-551	40-413	15.113	28.48	18.491
P35520	200	414-551	40-413	13.775	26.694	17.27
P35520	232	414-551	40-413	11.898	27.681	19.394
P35520	154	414-551	40-413	9.114	26.564	10.743
P35520	U100-005	414-551	40-413	3.224	12.473	4.2
P35520	015	414-551	40-413	9.035	26.931	19.186
P35520	216	414-551	40-413	13.063	28.711	15.564
P35520	256	414-551	40-413	15.367	28.37	15.759
P35520	181	414-551	40-413	10.669	24.992	14.115
P35520	U100-000	414-551	40-413	3.128	12.474	4.403
P35520	243	414-551	40-413	8.317	25.305	15.187
P35520	033	414-551	40-413	16.685	27.801	19.532
P35520	204	414-551	40-413	11.608	27.247	17.045
P35520	167	414-551	40-413	16.637	26.907	15.749
P35520	173	414-551	40-413	17.397	29.303	20.773
P35520	170	414-551	40-413	6.836	24.67	15.467
P35520	215	414-551	40-413	5.355	25.028	18.073
P35520	111	414-551	40-413	14.745	27.287	14.128
P35520	099	414-551	40-413	11.539	24.951	16.805
P35520	235	414-551	40-413	19.758	29.08	17.896
P35520	087	414-551	40-413	7.021	22.116	14.344
P35520	138	414-551	40-413	8.772	27.007	15.861
P35520	080	414-551	40-413	9.362	26.65	20.328
P35520	160	414-551	40-413	12.695	28.346	19.034
P35520	042	414-551	40-413	17.596	28.988	15.473
P35520	105	414-551	40-413	11.093	27.101	13.468
P35520	240	414-551	40-413	7.337	22.284	12.533
P35520	U10-005	414-551	40-413	3.898	21.298	8.541
P35520	049	414-551	40-413	13.471	26.576	14.935
P35520	205	414-551	40-413	4.251	24.126	14.423
P35520	051	414-551	40-413	12.042	25.306	15.61
P35520	055	414-551	40-413	7.667	25.95	11.382
P35520	U10-008	414-551	40-413	9.102	27.097	9.327
P35520	125	414-551	40-413	6.795	26.694	8.683
P35520	043	414-551	40-413	15.273	28.475	20.988
P35520	U10-002	414-551	40-413	9.471	28.267	8.269
P35520	236	414-551	40-413	13.525	27.863	16.303
P35520	249	414-551	40-413	8.23	21.722	12.45
P35520	103	414-551	40-413	10.191	27.678	14.421
P35520	218	414-551	40-413	19.417	29.832	17.035
P35520	247	414-551	40-413	12.294	26.379	12.849
P35520	026	414-551	40-413	5.176	23.853	18.869
P35520	041	414-551	40-413	5.165	22.26	13.309
P35520	106	414-551	40-413	13.128	23.679	14.693
P35520	086	414-551	40-413	10.015	25.32	13.343
P35520	U10-009	414-551	40-413	4.057	23.045	8.802
P35520	156	414-551	40-413	4.203	21.514	10.992
P35520	157	414-551	40-413	11.296	25.985	13.581
P35520	025	414-551	40-413	5.005	24.923	16.643
P35520	109	414-551	40-413	12.8	25.794	13.094
P35520	U10-007	414-551	40-413	4.307	16.845	7.913
P35520	031	414-551	40-413	14.968	29.11	21.033
P35520	038	414-551	40-413	6.264	25.533	14.473
P35520	219	414-551	40-413	16.488	25.144	14.702
P35520	107	414-551	40-413	10.072	23.668	14.052
P35520	176	414-551	40-413	11.737	24.458	12.831
P35520	242	414-551	40-413	16.877	29.42	21.568
P27577	013	304-310,416-441	335-415	15.969	20.937	10.991
P27577	042	304-310,416-441	335-415	16.362	23.4	13.511
P27577	048	304-310,416-441	335-415	14.569	22.3	14.809
P27577	034	304-310,416-441	335-415	16.196	21.998	10.635
P27577	022	304-310,416-441	335-415	14.721	19.863	13.408
P27577	023	304-310,416-441	335-415	16.382	22.368	12.723
P27577	053	304-310,416-441	335-415	16.802	22.528	8.09
P27577	000	304-310,416-441	335-415	14.585	20.545	12.078
P27577	018	304-310,416-441	335-415	16.06	21.872	12.333
P27577	038	304-310,416-441	335-415	16.198	19.396	5.765
P27577	019	304-310,416-441	335-415	16.437	22.082	11.051
P27577	U10-007	304-310,416-441	335-415	15.924	17.243	2.153
P27577	031	304-310,416-441	335-415	15.589	22.419	11.334
P27577	032	304-310,416-441	335-415	15.389	20.101	12.04
P27577	011	304-310,416-441	335-415	15.673	21.945	10.874
P27577	020	304-310,416-441	335-415	16.297	22.396	11.244
P27577	040	304-310,416-441	335-415	15.689	19.465	3.814
P27577	U10-002	304-310,416-441	335-415	14.777	15.969	1.999
P27577	039	304-310,416-441	335-415	16.165	21.051	4.038
P27577	044	304-310,416-441	335-415	15.992	21.324	11.542
P27577	046	304-310,416-441	335-415	14.967	21.693	8.84
P27577	U10-003	304-310,416-441	335-415	16.802	19.192	2.333
P27577	U100-001	304-310,416-441	335-415	16.073	17.241	1.909
P27577	012	304-310,416-441	335-415	13.976	19.715	11.685
P27577	U100-003	304-310,416-441	335-415	16.326	17.35	1.846
P27577	029	304-310,416-441	335-415	16.0	22.06	11.508
P27577	035	304-310,416-441	335-415	16.773	21.786	10.219
P27577	050	304-310,416-441	335-415	16.497	22.179	8.864
P27577	033	304-310,416-441	335-415	15.46	21.733	5.824
P27577	028	304-310,416-441	335-415	16.072	23.246	10.356
P27577	U100-009	304-310,416-441	335-415	15.833	17.05	2.07
P27577	043	304-310,416-441	335-415	15.996	22.38	11.268
P27577	U10-005	304-310,416-441	335-415	17.459	22.577	2.789
P27577	027	304-310,416-441	335-415	15.814	22.636	11.034
P27577	037	304-310,416-441	335-415	16.224	20.947	6.649
P27577	U100-008	304-310,416-441	335-415	15.274	16.597	1.843
P27577	U100-000	304-310,416-441	335-415	16.282	17.499	1.895
P27577	021	304-310,416-441	335-415	15.247	20.261	11.274
P27577	025	304-310,416-441	335-415	15.855	21.129	12.065
P27577	030	304-310,416-441	335-415	15.367	19.803	10.656
P27577	U100-002	304-310,416-441	335-415	10.294	13.283	1.797
P27577	051	304-310,416-441	335-415	15.819	22.283	10.862
P27577	006	304-310,416-441	335-415	13.588	18.842	12.114
P27577	001	304-310,416-441	335-415	14.269	19.292	12.591
P27577	016	304-310,416-441	335-415	16.553	22.383	11.359
P27577	026	304-310,416-441	335-415	16.388	21.249	10.835
P27577	U10-004	304-310,416-441	335-415	15.791	16.884	2.114
P27577	U100-007	304-310,416-441	335-415	15.863	17.034	1.774
P27577	U10-009	304-310,416-441	335-415	17.361	22.177	3.27
P27577	049	304-310,416-441	335-415	16.274	22.183	9.963
P27577	002	304-310,416-441	335-415	14.952	21.618	11.575
P27577	U10-008	304-310,416-441	335-415	16.609	19.681	2.238
P27577	017	304-310,416-441	335-415	15.922	21.081	12.14
P27577	041	304-310,416-441	335-415	15.74	21.964	10.968
P27577	009	304-310,416-441	335-415	15.982	22.597	13.165
P27577	003	304-310,416-441	335-415	14.854	20.388	11.736
