uniprot	cluster	region_1	region_2	mean_pae_1_1	mean_pae_1_2	mean_pae_2_2
F2Z6J5	229	63-211	231-312	10.922	20.701	20.026
F2Z6J5	191	63-211	231-312	12.067	19.931	16.74
F2Z6J5	230	63-211	231-312	13.579	22.43	19.778
F2Z6J5	195	63-211	231-312	9.59	16.914	15.727
F2Z6J5	061	63-211	231-312	12.3	25.531	19.819
F2Z6J5	170	63-211	231-312	12.011	19.877	17.59
F2Z6J5	086	63-211	231-312	10.198	18.779	17.995
F2Z6J5	038	63-211	231-312	10.09	21.67	20.019
F2Z6J5	178	63-211	231-312	8.982	21.75	19.153
F2Z6J5	098	63-211	231-312	11.193	21.157	19.34
F2Z6J5	131	63-211	231-312	12.749	22.189	19.624
F2Z6J5	161	63-211	231-312	12.536	22.89	17.834
F2Z6J5	019	63-211	231-312	11.026	21.134	18.96
F2Z6J5	053	63-211	231-312	11.564	21.477	18.532
F2Z6J5	058	63-211	231-312	12.428	21.068	19.169
F2Z6J5	013	63-211	231-312	11.85	20.157	16.208
F2Z6J5	104	63-211	231-312	9.78	16.91	15.767
F2Z6J5	U10-008	63-211	231-312	7.081	12.744	11.496
F2Z6J5	U100-004	63-211	231-312	3.337	4.901	2.522
F2Z6J5	U10-007	63-211	231-312	7.357	16.305	13.445
F2Z6J5	213	63-211	231-312	9.283	20.407	16.132
F2Z6J5	159	63-211	231-312	9.758	18.523	18.588
F2Z6J5	039	63-211	231-312	10.858	21.25	19.518
F2Z6J5	151	63-211	231-312	11.249	20.596	20.044
F2Z6J5	U100-001	63-211	231-312	4.253	6.023	2.748
F2Z6J5	089	63-211	231-312	14.789	24.306	21.054
F2Z6J5	165	63-211	231-312	9.883	21.091	15.213
F2Z6J5	132	63-211	231-312	10.859	19.772	17.787
F2Z6J5	203	63-211	231-312	10.927	22.882	19.832
F2Z6J5	185	63-211	231-312	11.249	19.482	16.524
F2Z6J5	175	63-211	231-312	10.114	22.298	19.291
F2Z6J5	124	63-211	231-312	11.306	22.975	21.565
F2Z6J5	U10-004	63-211	231-312	5.857	16.252	15.346
F2Z6J5	214	63-211	231-312	8.893	20.364	18.522
F2Z6J5	205	63-211	231-312	12.92	21.04	16.79
F2Z6J5	078	63-211	231-312	9.217	19.504	19.975
F2Z6J5	U100-005	63-211	231-312	3.411	5.086	2.732
F2Z6J5	199	63-211	231-312	9.693	22.277	19.9
F2Z6J5	088	63-211	231-312	9.509	18.096	13.608
F2Z6J5	231	63-211	231-312	10.665	20.679	20.057
F2Z6J5	121	63-211	231-312	11.726	21.419	18.462
F2Z6J5	055	63-211	231-312	11.41	20.566	17.07
F2Z6J5	014	63-211	231-312	9.509	19.122	19.654
F2Z6J5	169	63-211	231-312	8.18	17.954	17.167
F2Z6J5	012	63-211	231-312	8.112	17.877	18.122
F2Z6J5	018	63-211	231-312	13.327	23.155	20.205
F2Z6J5	095	63-211	231-312	11.372	19.86	17.827
F2Z6J5	144	63-211	231-312	12.007	22.809	19.399
F2Z6J5	036	63-211	231-312	6.493	16.24	13.512
F2Z6J5	071	63-211	231-312	10.409	21.328	18.046
F2Z6J5	182	63-211	231-312	9.811	17.933	17.236
F2Z6J5	168	63-211	231-312	10.708	17.126	17.456
F2Z6J5	179	63-211	231-312	10.845	21.496	18.205
F2Z6J5	193	63-211	231-312	12.72	21.485	18.006
F2Z6J5	051	63-211	231-312	11.332	22.102	17.953
F2Z6J5	030	63-211	231-312	8.775	17.201	17.615
F2Z6J5	123	63-211	231-312	11.53	22.25	18.727
F2Z6J5	037	63-211	231-312	11.212	21.561	20.147
F2Z6J5	015	63-211	231-312	10.948	20.936	19.087
F2Z6J5	U10-009	63-211	231-312	5.7	11.105	7.245
F2Z6J5	220	63-211	231-312	12.506	22.157	19.491
F2Z6J5	U10-002	63-211	231-312	7.091	10.9	8.345
F2Z6J5	006	63-211	231-312	7.705	16.349	16.298
F2Z6J5	046	63-211	231-312	10.935	18.666	17.805
F2Z6J5	032	63-211	231-312	10.105	22.231	18.463
F2Z6J5	031	63-211	231-312	8.28	17.095	17.207
F2Z6J5	020	63-211	231-312	12.839	21.36	17.926
F2Z6J5	097	63-211	231-312	10.996	19.733	18.323
F2Z6J5	052	63-211	231-312	11.17	20.49	17.068
F2Z6J5	U100-000	63-211	231-312	3.531	5.288	2.91
F2Z6J5	212	63-211	231-312	13.464	24.166	20.89
F2Z6J5	054	63-211	231-312	9.656	19.849	18.579
F2Z6J5	164	63-211	231-312	12.077	18.551	18.088
F2Z6J5	056	63-211	231-312	11.22	21.35	19.945
F2Z6J5	141	63-211	231-312	11.221	18.281	14.224
F2Z6J5	202	63-211	231-312	13.451	23.084	18.105
F2Z6J5	136	63-211	231-312	10.163	20.892	19.413
F2Z6J5	115	63-211	231-312	7.636	20.035	17.33
F2Z6J5	196	63-211	231-312	12.466	19.72	17.726
F2Z6J5	084	63-211	231-312	12.353	24.35	19.602
F2Z6J5	092	63-211	231-312	7.237	17.772	17.443
F2Z6J5	091	63-211	231-312	8.522	18.965	18.12
F2Z6J5	024	63-211	231-312	11.011	20.959	19.526
F2Z6J5	152	63-211	231-312	11.443	23.656	18.094
F2Z6J5	171	63-211	231-312	12.297	21.975	20.488
F2Z6J5	103	63-211	231-312	12.853	22.848	18.055
F2Z6J5	033	63-211	231-312	12.66	23.535	19.222
F2Z6J5	U100-007	63-211	231-312	3.742	5.509	2.789
F2Z6J5	083	63-211	231-312	10.854	20.446	17.244
F2Z6J5	008	63-211	231-312	8.44	15.248	15.679
F2Z6J5	021	63-211	231-312	9.439	19.845	17.998
F2Z6J5	066	63-211	231-312	11.325	21.579	19.513
F2Z6J5	001	63-211	231-312	10.649	19.863	18.988
F2Z6J5	079	63-211	231-312	11.037	22.751	19.741
F2Z6J5	004	63-211	231-312	11.321	21.451	20.965
F2Z6J5	128	63-211	231-312	10.441	21.208	19.605
F2Z6J5	002	63-211	231-312	11.427	21.076	19.634
F2Z6J5	194	63-211	231-312	12.258	21.509	17.386
F2Z6J5	045	63-211	231-312	12.322	22.281	19.927
F2Z6J5	150	63-211	231-312	12.349	18.668	17.477
F2Z6J5	114	63-211	231-312	8.812	18.975	18.327
F2Z6J5	173	63-211	231-312	12.578	21.797	17.868
F2Z6J5	027	63-211	231-312	5.157	9.885	9.929
F2Z6J5	200	63-211	231-312	12.374	21.264	19.185
F2Z6J5	226	63-211	231-312	13.638	21.465	18.331
F2Z6J5	105	63-211	231-312	9.08	18.902	18.118
F2Z6J5	189	63-211	231-312	11.595	21.967	19.551
F2Z6J5	025	63-211	231-312	7.034	14.911	16.055
F2Z6J5	154	63-211	231-312	8.962	21.36	18.797
F2Z6J5	172	63-211	231-312	12.551	21.579	16.679
F2Z6J5	096	63-211	231-312	12.864	20.889	16.06
F2Z6J5	122	63-211	231-312	8.91	20.249	18.506
F2Z6J5	U100-003	63-211	231-312	3.987	5.733	2.565
F2Z6J5	135	63-211	231-312	10.829	21.084	17.134
F2Z6J5	176	63-211	231-312	8.875	16.454	18.772
F2Z6J5	U10-003	63-211	231-312	6.103	13.799	13.444
F2Z6J5	093	63-211	231-312	10.468	20.508	18.713
F2Z6J5	149	63-211	231-312	9.825	16.446	16.551
F2Z6J5	049	63-211	231-312	10.58	20.158	19.248
F2Z6J5	118	63-211	231-312	9.842	18.747	17.556
F2Z6J5	102	63-211	231-312	9.187	19.054	18.445
F2Z6J5	224	63-211	231-312	11.146	22.503	19.584
F2Z6J5	064	63-211	231-312	6.179	12.771	15.086
F2Z6J5	163	63-211	231-312	8.186	16.051	12.534
F2Z6J5	198	63-211	231-312	6.135	19.504	17.942
F2Z6J5	062	63-211	231-312	11.251	21.903	19.687
F2Z6J5	112	63-211	231-312	10.813	22.525	19.476
F2Z6J5	022	63-211	231-312	10.931	20.545	15.92
F2Z6J5	081	63-211	231-312	11.313	21.988	17.769
F2Z6J5	057	63-211	231-312	11.661	21.342	17.202
F2Z6J5	232	63-211	231-312	12.266	22.366	18.904
F2Z6J5	156	63-211	231-312	8.996	17.995	18.926
F2Z6J5	211	63-211	231-312	14.569	23.982	17.625
F2Z6J5	050	63-211	231-312	10.204	20.123	18.876
F2Z6J5	177	63-211	231-312	9.997	22.448	19.956
F2Z6J5	082	63-211	231-312	9.285	20.987	20.037
F2Z6J5	U100-008	63-211	231-312	3.559	5.333	2.991
F2Z6J5	207	63-211	231-312	12.884	23.211	18.929
F2Z6J5	U10-000	63-211	231-312	6.893	14.832	13.697
F2Z6J5	005	63-211	231-312	10.259	21.391	19.296
Q9I5E6	017	18-267	300-476	9.464	15.962	10.451
Q9I5E6	008	18-267	300-476	8.539	13.517	6.616
Q9I5E6	087	18-267	300-476	12.746	22.989	16.755
Q9I5E6	U100-005	18-267	300-476	2.953	4.498	2.64
Q9I5E6	000	18-267	300-476	3.082	4.426	2.485
Q9I5E6	013	18-267	300-476	14.293	20.666	12.239
Q9I5E6	074	18-267	300-476	9.378	19.783	17.096
Q9I5E6	052	18-267	300-476	19.196	27.196	14.555
Q9I5E6	083	18-267	300-476	20.732	28.173	13.04
Q9I5E6	021	18-267	300-476	13.813	22.906	17.502
Q9I5E6	088	18-267	300-476	14.286	23.109	16.726
Q9I5E6	043	18-267	300-476	9.567	20.379	18.396
Q9I5E6	024	18-267	300-476	21.043	27.848	18.112
Q9I5E6	070	18-267	300-476	8.804	15.6	9.028
Q9I5E6	U100-003	18-267	300-476	2.651	3.882	2.433
Q9I5E6	015	18-267	300-476	14.07	19.137	10.517
Q9I5E6	092	18-267	300-476	20.419	25.716	13.541
Q9I5E6	059	18-267	300-476	18.668	26.241	16.223
Q9I5E6	U100-001	18-267	300-476	2.777	4.051	2.474
Q9I5E6	016	18-267	300-476	9.042	13.698	7.358
Q9I5E6	U100-008	18-267	300-476	2.734	3.881	2.414
Q9I5E6	U10-001	18-267	300-476	5.712	7.765	2.908
Q9I5E6	062	18-267	300-476	8.918	13.766	9.262
Q9I5E6	010	18-267	300-476	11.309	16.945	15.579
Q9I5E6	041	18-267	300-476	10.248	19.167	19.496
Q9I5E6	012	18-267	300-476	11.642	17.266	8.851
Q9I5E6	039	18-267	300-476	10.473	19.892	15.685
Q9I5E6	009	18-267	300-476	9.353	18.084	16.19
Q9I5E6	090	18-267	300-476	11.219	18.444	10.28
Q9I5E6	027	18-267	300-476	7.778	13.899	8.7
Q9I5E6	042	18-267	300-476	11.956	19.149	19.634
Q9I5E6	038	18-267	300-476	9.151	16.911	10.619
Q9I5E6	071	18-267	300-476	17.95	28.804	18.167
Q9I5E6	U100-009	18-267	300-476	2.955	4.262	2.483
Q9I5E6	058	18-267	300-476	15.304	24.052	16.205
Q9I5E6	011	18-267	300-476	7.153	11.889	6.223
Q9I5E6	003	18-267	300-476	12.736	19.608	12.12
Q9I5E6	072	18-267	300-476	10.546	19.136	16.86
Q9I5E6	U10-000	18-267	300-476	6.939	9.193	2.933
Q9I5E6	094	18-267	300-476	15.442	22.503	15.199
Q9I5E6	U100-006	18-267	300-476	3.007	4.391	2.51
Q9I5E6	063	18-267	300-476	13.753	19.754	16.212
Q9I5E6	U10-007	18-267	300-476	8.155	10.412	4.341
Q9I5E6	031	18-267	300-476	7.529	9.757	4.805
Q9I5E6	005	18-267	300-476	12.474	15.815	8.689
Q9I5E6	036	18-267	300-476	8.798	10.797	7.501
Q9I5E6	073	18-267	300-476	9.175	13.36	8.102
Q9I5E6	049	18-267	300-476	8.97	16.228	13.43
Q9I5E6	U10-006	18-267	300-476	4.385	6.986	4.591
Q9I5E6	032	18-267	300-476	9.089	16.704	9.376
Q9I5E6	093	18-267	300-476	17.527	27.828	12.007
Q9I5E6	060	18-267	300-476	10.685	22.913	17.402
Q9I5E6	007	18-267	300-476	9.377	16.795	10.59
Q9I5E6	086	18-267	300-476	19.578	28.029	16.455
Q9I5E6	044	18-267	300-476	13.357	24.492	19.501
Q9I5E6	067	18-267	300-476	18.166	23.962	15.871
Q9I5E6	U100-007	18-267	300-476	3.244	4.59	2.469
Q9I5E6	028	18-267	300-476	13.023	19.223	16.377
Q9I5E6	020	18-267	300-476	8.764	12.447	7.866
Q9I5E6	U10-005	18-267	300-476	6.441	8.956	3.914
Q9I5E6	026	18-267	300-476	14.118	22.512	18.42
Q9I5E6	004	18-267	300-476	13.536	19.371	10.965
Q9I5E6	019	18-267	300-476	5.582	8.472	4.99
Q9I5E6	064	18-267	300-476	13.073	20.244	13.189
Q9I5E6	006	18-267	300-476	5.868	9.075	5.114
Q9I5E6	U10-003	18-267	300-476	7.82	11.465	4.876
Q9I5E6	U10-008	18-267	300-476	5.63	8.85	4.816
Q9I5E6	029	18-267	300-476	14.38	24.057	18.419
Q9I5E6	068	18-267	300-476	13.602	23.466	12.048
Q9I5E6	056	18-267	300-476	9.602	12.806	6.12
Q9I5E6	077	18-267	300-476	12.681	21.709	16.361
Q9I5E6	045	18-267	300-476	13.765	23.403	20.588
Q9I5E6	025	18-267	300-476	9.157	13.019	6.917
Q9I5E6	053	18-267	300-476	13.448	24.071	21.708
Q9I5E6	054	18-267	300-476	13.927	20.079	14.741
Q9I5E6	055	18-267	300-476	15.77	27.875	14.308
Q9I5E6	076	18-267	300-476	14.223	22.357	12.199
Q9I5E6	091	18-267	300-476	18.612	26.909	14.59
Q9I5E6	080	18-267	300-476	13.134	20.379	13.802
Q9I5E6	078	18-267	300-476	8.979	15.905	14.191
Q9I5E6	001	18-267	300-476	5.75	8.46	4.236
Q9I5E6	079	18-267	300-476	16.851	23.914	20.718
Q9I5E6	065	18-267	300-476	9.519	18.739	14.566
Q9I5E6	069	18-267	300-476	15.933	26.696	20.379
Q9I5E6	085	18-267	300-476	13.945	23.717	11.6
Q9I5E6	U100-000	18-267	300-476	2.743	4.069	2.475
Q9I5E6	U10-009	18-267	300-476	8.35	10.077	3.294
Q9I5E6	046	18-267	300-476	12.107	16.98	8.541
Q9I5E6	030	18-267	300-476	15.249	21.163	10.536
Q9I5E6	048	18-267	300-476	11.048	17.003	12.495
Q9I5E6	040	18-267	300-476	8.708	12.481	7.12
Q9I5E6	U10-004	18-267	300-476	7.149	10.941	4.852
Q9I5E6	047	18-267	300-476	12.714	21.289	19.929
Q9I5E6	U10-002	18-267	300-476	7.131	9.285	3.948
Q9I5E6	051	18-267	300-476	9.348	19.815	12.298
Q9I5E6	002	18-267	300-476	8.757	14.089	8.675
Q9I5E6	037	18-267	300-476	14.366	23.364	14.246
Q9I5E6	066	18-267	300-476	17.305	24.26	17.166
Q9I5E6	023	18-267	300-476	13.094	20.341	16.859
Q9I5E6	018	18-267	300-476	5.855	9.47	6.695
Q9I5E6	081	18-267	300-476	20.698	27.635	12.869
Q9I5E6	082	18-267	300-476	13.257	21.352	14.182
Q9I5E6	034	18-267	300-476	9.11	16.929	11.598
Q9I5E6	U100-002	18-267	300-476	2.929	4.182	2.466
Q9I5E6	U100-004	18-267	300-476	2.901	4.228	2.458
Q9I5E6	050	18-267	300-476	17.917	23.068	10.031
Q9I5E6	014	18-267	300-476	9.686	18.43	15.865
Q9I5E6	075	18-267	300-476	15.39	23.688	17.131
Q9I5E6	061	18-267	300-476	10.6	21.387	16.084
Q9I5E6	057	18-267	300-476	9.8	18.862	12.591
Q9I5E6	022	18-267	300-476	9.434	14.483	7.604
Q9I5E6	033	18-267	300-476	13.096	19.782	12.836
Q9I5E6	035	18-267	300-476	19.065	26.927	13.054
Q9I5E6	084	18-267	300-476	18.975	27.506	13.287
Q9I5E6	089	18-267	300-476	13.328	20.355	11.353
